scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
labeled-data\LipTest_COMBINED_TEST\33me-img706.png,115.8389539,94.69408768,256.6153046,77.47373897,142.0999856,75.7517041,148.9881251,107.1788405,180.8457703,73.16865179,189.4559446,112.3449451,218.3000287,70.58559948,231.2152902,104.1652795
labeled-data\LipTest_COMBINED_TEST\33me-img718.png,117.13048,90.3890005,260.0593743,77.04323025,145.5440554,74.89068666,151.1406687,102.4432446,182.9983138,74.46017794,188.5949272,110.1924015,222.1746072,69.72458205,229.0627466,101.1517184
labeled-data\LipTest_COMBINED_TEST\33me-img740.png,115.4084451,87.37543948,258.7678482,73.16865179,142.9610031,73.59916051,148.5576164,92.54154409,181.7067877,72.30763435,186.4423836,99.42968358,222.6051159,68.86356461,229.9237641,94.26357896
labeled-data\LipTest_COMBINED_TEST\33me-img743.png,114.116919,87.8059482,261.3509005,74.46017794,143.3915118,74.89068666,147.2660903,95.55510512,182.9983138,73.59916051,185.5813661,100.290701,224.3271507,69.72458205,228.2017292,95.55510512
labeled-data\LipTest_COMBINED_TEST\33me-img746.png,115.8389539,90.3890005,260.0593743,77.04323025,142.0999856,74.46017794,145.9745641,104.5957882,181.7067877,73.59916051,187.303401,114.06698,221.7440984,69.72458205,230.7847815,103.304262
labeled-data\LipTest_COMBINED_TEST\33me-img748.png,114.116919,91.68052666,258.3373395,80.05679128,141.2389682,75.32119538,146.8355815,107.1788405,181.7067877,74.46017794,186.0118749,118.8025759,223.4661333,69.29407333,230.3542728,106.7483318
labeled-data\LipTest_COMBINED_TEST\33me-img771.png,117.5609887,86.94493076,257.0458133,80.91780871,145.1135467,76.18221281,147.2660903,98.13815742,181.276279,75.32119538,184.7203487,102.8737533,220.883081,70.15509077,225.1881682,96.84663127
labeled-data\LipTest_COMBINED_TEST\33me-img796.png,117.9914975,92.54154409,255.7542871,79.62628256,143.8220205,74.46017794,151.5711774,100.7212097,182.1372964,72.30763435,189.0254359,104.5957882,219.5915549,68.00254718,226.9102031,97.27713999
labeled-data\LipTest_COMBINED_TEST\33me-img812.png,116.2694626,96.84663127,257.476322,84.36187845,140.8084595,75.32119538,146.4050728,114.4974887,182.1372964,72.73814307,186.0118749,123.5381718,221.7440984,70.15509077,229.0627466,113.6364713
labeled-data\LipTest_COMBINED_TEST\33me-img840.png,124.9310762,88.91378305,253.3944226,85.20810959,181.7514025,90.56074903,150.8707904,86.03159258,217.9846541,84.3846266,182.5748855,91.79597351,150.8707904,87.26681707,217.5729126,85.20810959
labeled-data\LipTest_COMBINED_TEST\33me-img847.png,123.1576021,95.55510512,247.1441128,91.25001794,150.71016,93.40256153,150.71016,92.97205281,179.5542441,99.86019229,179.5542441,99.42968358,213.1339241,92.54154409,213.5644328,92.54154409
labeled-data\LipTest_COMBINED_TEST\33me-img858.png,115.4084451,99.42968358,254.0322523,89.95849178,139.5169333,80.48729999,145.1135467,113.2059625,181.276279,78.76526512,183.8593313,120.9551195,220.0220636,77.04323025,223.896642,112.3449451
labeled-data\LipTest_COMBINED_TEST\33me-img866.png,114.116919,96.41612255,256.6153046,84.79238717,141.2389682,78.3347564,145.1135467,108.4703666,179.9847528,77.47373897,183.8593313,115.7890149,219.1610461,74.46017794,225.1881682,105.4568056
labeled-data\LipTest_COMBINED_TEST\33me-img876.png,113.2559016,92.54154409,255.3237784,83.50086102,143.8220205,77.90424769,144.683038,99.86019229,181.276279,78.76526512,181.7067877,106.3178231,217.0085025,73.59916051,221.3135897,99.42968358
labeled-data\LipTest_COMBINED_TEST\33me-img884.png,110.6728493,89.95849178,254.8932697,82.20933486,142.5304944,75.7517041,145.1135467,95.98561383,180.8457703,77.04323025,182.5678051,100.290701,220.0220636,71.0161082,221.7440984,92.97205281
labeled-data\LipTest_COMBINED_TEST\51fe-img029.png,88.28639592,110.6229102,230.3542728,113.2059625,123.5881108,95.98561383,124.4491282,122.2466456,165.7779651,93.40256153,163.1949128,130.4263113,204.093241,91.25001794,199.3576451,123.9686805
labeled-data\LipTest_COMBINED_TEST\51fe-img040.png,90.86944823,110.6229102,230.3542728,112.7754538,124.4491282,95.98561383,123.5881108,121.8161369,164.486439,93.40256153,161.9033867,130.4263113,204.093241,91.25001794,198.4966277,124.3991892
labeled-data\LipTest_COMBINED_TEST\51fe-img120.png,91.73046567,111.053419,231.2152902,113.2059625,124.8796369,95.55510512,124.4491282,121.8161369,165.7779651,92.11103537,161.9033867,129.9958025,204.9542584,89.95849178,199.7881538,123.5381718
labeled-data\LipTest_COMBINED_TEST\51fe-img212.png,92.5914831,114.06698,229.0627466,114.4974887,124.4491282,95.98561383,125.3101457,123.9686805,166.6389826,93.83307024,161.0423692,130.85682,205.8152759,91.68052666,198.4966277,124.8296979
labeled-data\LipTest_COMBINED_TEST\51fe-img255.png,90.0084308,118.3720672,229.0627466,119.6635933,122.2965846,98.56866614,121.4355672,131.2873287,165.7779651,93.83307024,156.7372821,139.0364856,206.2457846,93.83307024,194.6220492,132.1483461
labeled-data\LipTest_COMBINED_TEST\51fe-img280.png,89.14741336,122.2466456,229.4932554,121.3856282,120.144041,100.7212097,121.0050585,136.4534333,166.6389826,93.83307024,158.8898256,144.6330989,206.6762933,94.69408768,196.7745928,138.6059769
labeled-data\LipTest_COMBINED_TEST\51fe-img305.png,88.71690464,125.2602066,228.2017292,124.8296979,120.144041,100.7212097,117.9914975,145.4941164,164.486439,93.83307024,158.0288082,158.4093779,204.5237497,97.27713999,198.4966277,150.660221
labeled-data\LipTest_COMBINED_TEST\51fe-img317.png,93.45250054,115.7890149,225.1881682,119.6635933,123.5881108,98.99917486,125.3101457,120.9551195,161.9033867,95.98561383,160.1813518,128.7042764,199.3576451,99.86019229,195.0525579,126.1212241
labeled-data\LipTest_COMBINED_TEST\51fe-img318.png,93.88300926,112.7754538,229.0627466,117.080541,126.1711631,100.7212097,127.893198,115.7890149,161.0423692,95.1245964,160.6118605,124.3991892,197.2051015,101.1517184,195.0525579,118.8025759
labeled-data\LipTest_COMBINED_TEST\51fe-img339.png,86.99486977,119.6635933,222.6051159,120.9551195,120.144041,100.7212097,117.9914975,135.1619072,159.3203344,92.11103537,154.5847385,144.6330989,197.2051015,98.56866614,191.6084882,136.883942
labeled-data\LipTest_COMBINED_TEST\51fe-img343.png,88.71690464,118.3720672,223.896642,119.2330846,120.5745498,99.86019229,122.2965846,125.6907154,161.9033867,93.83307024,158.0288082,136.0229246,198.066119,99.86019229,194.1915405,129.5652938
labeled-data\LipTest_COMBINED_TEST\51fe-img385.png,89.57792208,114.06698,226.9102031,116.6500323,119.7135323,93.83307024,120.5745498,130.4263113,161.472878,89.09747435,158.8898256,139.4669943,199.7881538,93.83307024,197.2051015,134.3008897
labeled-data\LipTest_COMBINED_TEST\51fe-img388.png,88.71690464,110.1924015,229.0627466,113.2059625,121.8660759,96.41612255,122.7270933,112.7754538,162.3338954,89.95849178,158.8898256,123.5381718,199.7881538,95.98561383,195.0525579,116.2195236
labeled-data\LipTest_COMBINED_TEST\51fe-img402.png,90.0084308,114.4974887,228.6322379,111.4839277,123.1576021,95.1245964,123.1576021,124.3991892,162.7644041,88.66696563,158.8898256,135.5924159,200.2186626,94.69408768,197.2051015,127.843259
labeled-data\LipTest_COMBINED_TEST\51fe-img440.png,89.57792208,117.9415584,229.0627466,115.3585061,122.2965846,101.5822272,122.2965846,127.843259,163.1949128,93.83307024,158.4593169,136.4534333,200.6491713,97.7076487,197.2051015,132.5788548
labeled-data\LipTest_COMBINED_TEST\51fe-img475.png,84.84232618,121.8161369,235.0898687,116.6500323,116.2694626,101.5822272,122.2965846,137.3144507,164.0559303,94.69408768,165.3474564,148.9381861,205.3847672,96.41612255,210.1203631,140.3280118
labeled-data\LipTest_COMBINED_TEST\51fe-img486.png,82.25927388,121.8161369,234.2288513,118.3720672,117.5609887,98.99917486,117.9914975,139.897503,164.486439,93.40256153,162.7644041,151.9517471,203.2322236,95.98561383,208.3983282,147.2161513
labeled-data\LipTest_COMBINED_TEST\51fe-img490.png,85.70334362,123.9686805,232.0763077,123.5381718,117.9914975,101.5822272,120.144041,138.6059769,163.1949128,98.99917486,160.6118605,149.3686948,203.2322236,101.1517184,204.5237497,141.6195379
labeled-data\LipTest_COMBINED_TEST\51fe-img496.png,90.0084308,118.8025759,229.0627466,118.8025759,123.1576021,111.053419,122.7270933,117.080541,162.3338954,111.9144364,160.6118605,120.5246107,197.2051015,109.7618928,197.6356102,115.3585061
labeled-data\LipTest_COMBINED_TEST\51fe-img506.png,92.16097438,120.9551195,227.3407118,120.9551195,124.4491282,113.6364713,124.8796369,122.6771543,161.0423692,111.053419,161.0423692,125.6907154,194.6220492,114.06698,195.4830667,123.9686805
labeled-data\LipTest_COMBINED_TEST\51fe-img512.png,87.8211444,119.3337884,230.3542728,122.2466456,119.2830236,105.4568056,121.8660759,137.7449595,159.7508431,100.290701,164.0559303,146.3551338,199.3576451,104.1652795,203.6627323,141.6195379
labeled-data\LipTest_COMBINED_TEST\51fe-img543.png,83.55080003,114.4974887,237.2424123,110.6229102,117.5609887,94.69408768,120.144041,125.2602066,164.0559303,95.1245964,161.9033867,134.3008897,203.2322236,96.41612255,203.6627323,127.4127502
labeled-data\LipTest_COMBINED_TEST\51fe-img558.png,85.70334362,110.6229102,233.7983425,110.1924015,121.0050585,91.25001794,120.5745498,126.1212241,163.1949128,91.25001794,160.6118605,135.1619072,202.8017149,95.1245964,199.7881538,124.3991892
labeled-data\LipTest_COMBINED_TEST\51fe-img571.png,86.13385234,111.4839277,229.4932554,117.5110497,123.1576021,96.41612255,119.2830236,125.2602066,164.0559303,97.27713999,158.4593169,132.1483461,199.7881538,100.290701,197.2051015,129.5652938
labeled-data\LipTest_COMBINED_TEST\51fe-img582.png,88.28639592,114.4974887,229.9237641,119.2330846,126.1711631,110.6229102,125.7406544,110.6229102,164.9169477,113.2059625,164.9169477,113.2059625,198.9271364,112.7754538,198.4966277,112.7754538
labeled-data\LipTest_COMBINED_TEST\51fe-img593.png,86.13385234,118.3720672,232.5068164,122.2466456,122.7270933,101.1517184,127.4626892,129.9958025,164.486439,98.99917486,167.9305087,142.9110641,203.6627323,102.4432446,204.093241,135.5924159
labeled-data\LipTest_COMBINED_TEST\51fe-img598.png,87.42537849,118.8025759,233.3678338,119.6635933,121.4355672,98.99917486,126.1711631,133.870381,164.486439,95.98561383,167.0694913,146.7856425,204.5237497,98.99917486,207.5373108,139.4669943
labeled-data\LipTest_COMBINED_TEST\51fe-img637.png,86.56436105,108.9008754,231.645799,113.6364713,123.5881108,97.7076487,125.7406544,121.8161369,164.486439,95.98561383,166.2084738,130.4263113,202.8017149,99.86019229,200.6491713,123.5381718
labeled-data\LipTest_COMBINED_TEST\51fe-img638.png,89.57792208,112.3449451,230.3542728,115.7890149,123.1576021,99.86019229,125.7406544,124.3991892,161.9033867,98.13815742,165.3474564,131.2873287,199.3576451,102.8737533,199.3576451,125.6907154
labeled-data\LipTest_COMBINED_TEST\51fe-img649.png,91.29995695,113.2059625,229.4932554,115.3585061,125.7406544,112.3449451,125.7406544,112.7754538,161.472878,114.4974887,161.472878,114.4974887,195.9135754,112.7754538,195.9135754,112.7754538
labeled-data\LipTest_COMBINED_TEST\51fe-img688.png,84.84232618,111.053419,231.2152902,112.7754538,123.1576021,96.41612255,118.8525149,132.5788548,165.3474564,94.69408768,160.6118605,141.6195379,203.2322236,96.84663127,201.07968,133.4398723
labeled-data\LipTest_COMBINED_TEST\51fe-img694.png,86.13385234,112.3449451,231.645799,113.6364713,122.2965846,99.42968358,119.2830236,131.7178374,163.6254215,98.13815742,160.6118605,140.7585205,200.6491713,99.42968358,199.7881538,132.5788548
labeled-data\LipTest_COMBINED_TEST\51fe-img704.png,86.56436105,111.9144364,233.7983425,110.6229102,121.8660759,96.41612255,123.1576021,123.5381718,165.7779651,95.55510512,163.1949128,131.2873287,203.2322236,96.84663127,201.9406974,123.9686805
labeled-data\LipTest_COMBINED_TEST\51fe-img726.png,91.73046567,111.053419,228.6322379,113.2059625,125.7406544,101.5822272,125.7406544,118.3720672,164.486439,98.99917486,161.0423692,125.6907154,199.7881538,102.8737533,195.9135754,120.094102
labeled-data\LipTest_COMBINED_TEST\51fe-img736.png,92.16097438,111.053419,229.0627466,114.4974887,127.4626892,104.1652795,128.3237067,112.7754538,162.7644041,100.7212097,161.9033867,121.3856282,198.066119,105.4568056,196.3440841,113.6364713
labeled-data\LipTest_COMBINED_TEST\51fe-img747.png,94.31351797,112.7754538,227.7712205,115.7890149,127.893198,105.0262969,127.893198,116.2195236,163.1949128,102.8737533,161.0423692,126.9822415,197.2051015,106.3178231,194.1915405,116.2195236
labeled-data\LipTest_COMBINED_TEST\51fe-img773.png,93.45250054,111.9144364,223.896642,116.2195236,127.0321805,106.7483318,127.893198,115.7890149,161.472878,105.0262969,161.472878,122.2466456,195.0525579,107.6093492,192.4695056,116.6500323
labeled-data\LipTest_COMBINED_TEST\51fe-img795.png,93.88300926,112.7754538,227.3407118,116.6500323,128.7542154,105.0262969,129.1847241,119.2330846,164.486439,103.7347708,163.6254215,125.2602066,198.066119,107.1788405,197.2051015,119.6635933
labeled-data\LipTest_COMBINED_TEST\51fe-img812.png,93.02199182,111.4839277,226.0491856,115.3585061,128.7542154,108.9008754,128.3237067,108.9008754,164.0559303,109.7618928,164.0559303,110.1924015,196.3440841,110.1924015,195.9135754,110.1924015
labeled-data\LipTest_COMBINED_TEST\59fe-img009.png,95.60504413,98.56866614,235.5203774,99.42968358,127.4626892,97.7076487,127.0321805,97.7076487,156.7372821,97.7076487,156.3067733,98.13815742,196.7745928,97.27713999,196.7745928,97.27713999
labeled-data\LipTest_COMBINED_TEST\59fe-img017.png,95.17453541,99.86019229,230.7847815,99.42968358,124.0186195,98.13815742,124.0186195,98.13815742,155.0152472,97.7076487,155.4457559,96.84663127,193.7610318,97.27713999,194.1915405,97.27713999
labeled-data\LipTest_COMBINED_TEST\59fe-img038.png,99.91013131,99.86019229,232.9373251,98.56866614,127.0321805,94.69408768,127.0321805,94.69408768,155.0152472,97.27713999,154.5847385,97.27713999,195.0525579,96.41612255,195.0525579,96.41612255
labeled-data\LipTest_COMBINED_TEST\59fe-img077.png,98.61860515,100.290701,228.2017292,98.56866614,126.6016718,95.98561383,126.1711631,95.1245964,155.4457559,98.56866614,155.4457559,98.13815742,193.7610318,95.98561383,193.3305231,95.98561383
labeled-data\LipTest_COMBINED_TEST\59fe-img148.png,97.327079,99.86019229,230.7847815,97.7076487,125.7406544,94.69408768,125.7406544,94.69408768,155.0152472,97.27713999,155.4457559,97.27713999,193.7610318,95.98561383,193.7610318,95.55510512
labeled-data\LipTest_COMBINED_TEST\59fe-img203.png,100.34064,103.304262,227.3407118,101.1517184,127.0321805,101.1517184,127.0321805,101.5822272,155.4457559,103.7347708,155.4457559,104.5957882,191.6084882,102.4432446,190.7474708,103.304262
labeled-data\LipTest_COMBINED_TEST\59fe-img207.png,95.17453541,105.8873143,227.3407118,102.4432446,123.1576021,97.27713999,124.4491282,108.9008754,155.8762646,102.8737533,155.8762646,111.9144364,192.4695056,102.0127359,192.4695056,104.5957882
labeled-data\LipTest_COMBINED_TEST\59fe-img217.png,95.60504413,106.3178231,228.6322379,105.0262969,121.0050585,92.11103537,124.4491282,108.9008754,155.4457559,94.69408768,155.4457559,111.4839277,193.3305231,95.55510512,192.9000144,108.9008754
labeled-data\LipTest_COMBINED_TEST\59fe-img222.png,95.17453541,106.3178231,227.7712205,104.1652795,121.0050585,93.40256153,123.5881108,108.9008754,155.4457559,96.84663127,155.8762646,111.053419,192.9000144,96.41612255,192.0389969,108.9008754
labeled-data\LipTest_COMBINED_TEST\59fe-img256.png,97.327079,104.5957882,229.9237641,103.304262,121.4355672,92.97205281,126.1711631,106.3178231,154.1542297,95.55510512,156.3067733,108.9008754,191.6084882,95.1245964,194.1915405,105.4568056
labeled-data\LipTest_COMBINED_TEST\59fe-img283.png,94.74402669,106.3178231,229.9237641,104.5957882,119.7135323,93.40256153,125.7406544,112.7754538,155.4457559,93.83307024,158.0288082,120.094102,194.6220492,95.55510512,195.4830667,111.4839277
labeled-data\LipTest_COMBINED_TEST\59fe-img287.png,94.31351797,106.3178231,227.7712205,105.0262969,122.2965846,92.54154409,125.7406544,115.7890149,155.8762646,92.11103537,160.6118605,118.8025759,194.1915405,93.83307024,196.7745928,115.3585061
labeled-data\LipTest_COMBINED_TEST\59fe-img294.png,87.42537849,110.1924015,235.9508861,102.4432446,118.8525149,92.11103537,122.2965846,119.2330846,158.0288082,92.54154409,159.7508431,126.1212241,198.066119,94.69408768,199.3576451,116.6500323
labeled-data\LipTest_COMBINED_TEST\59fe-img305.png,89.57792208,108.0398579,238.1034297,101.5822272,117.13048,92.54154409,117.13048,124.3991892,156.7372821,91.68052666,154.5847385,130.85682,199.7881538,92.97205281,201.5101887,120.5246107
labeled-data\LipTest_COMBINED_TEST\59fe-img317.png,92.16097438,101.5822272,238.1034297,96.41612255,120.5745498,89.95849178,124.4491282,111.9144364,157.1677908,91.25001794,162.7644041,113.6364713,198.4966277,92.11103537,201.9406974,105.4568056
labeled-data\LipTest_COMBINED_TEST\59fe-img332.png,96.89657028,105.4568056,231.645799,102.4432446,121.8660759,88.66696563,128.7542154,111.053419,157.1677908,91.25001794,161.9033867,114.4974887,197.6356102,92.11103537,197.6356102,108.4703666
labeled-data\LipTest_COMBINED_TEST\59fe-img345.png,98.61860515,103.7347708,234.2288513,102.0127359,124.0186195,91.25001794,128.7542154,105.0262969,156.3067733,92.11103537,158.8898256,109.3313841,196.7745928,93.40256153,195.9135754,102.8737533
labeled-data\LipTest_COMBINED_TEST\59fe-img367.png,93.45250054,101.1517184,235.5203774,98.99917486,121.4355672,89.09747435,122.7270933,118.3720672,155.8762646,89.52798307,159.3203344,127.843259,196.3440841,92.11103537,200.2186626,117.5110497
labeled-data\LipTest_COMBINED_TEST\59fe-img379.png,94.74402669,104.1652795,235.0898687,101.5822272,121.8660759,92.54154409,126.6016718,111.4839277,154.5847385,91.25001794,159.3203344,117.080541,195.0525579,93.40256153,198.066119,109.3313841
labeled-data\LipTest_COMBINED_TEST\59fe-img388.png,94.74402669,102.8737533,231.645799,99.42968358,122.2965846,94.26357896,127.4626892,98.13815742,154.5847385,96.41612255,160.6118605,105.4568056,193.7610318,95.98561383,194.1915405,97.27713999
labeled-data\LipTest_COMBINED_TEST\59fe-img411.png,100.7711487,105.8873143,229.9237641,102.4432446,126.1711631,95.1245964,131.3372677,102.4432446,156.7372821,97.7076487,160.6118605,108.0398579,194.1915405,97.27713999,194.1915405,98.56866614
labeled-data\LipTest_COMBINED_TEST\59fe-img434.png,98.18809643,104.1652795,229.9237641,100.7212097,124.4491282,90.81950922,127.4626892,102.8737533,156.7372821,92.97205281,158.4593169,109.7618928,193.7610318,93.83307024,192.9000144,103.304262
labeled-data\LipTest_COMBINED_TEST\59fe-img458.png,94.74402669,107.6093492,233.7983425,102.4432446,117.5609887,90.81950922,124.4491282,120.094102,156.7372821,89.09747435,163.1949128,124.3991892,196.3440841,89.95849178,200.6491713,117.080541
labeled-data\LipTest_COMBINED_TEST\59fe-img476.png,92.5914831,105.8873143,234.65936,101.5822272,120.144041,90.3890005,124.0186195,115.3585061,156.3067733,91.25001794,160.1813518,120.094102,196.3440841,91.68052666,198.9271364,111.053419
labeled-data\LipTest_COMBINED_TEST\59fe-img496.png,94.74402669,104.5957882,235.5203774,101.5822272,120.144041,89.95849178,124.0186195,114.9279974,156.7372821,89.09747435,160.1813518,119.6635933,198.066119,90.3890005,198.9271364,111.053419
labeled-data\LipTest_COMBINED_TEST\59fe-img511.png,96.46606156,102.0127359,229.4932554,99.42968358,120.144041,84.36187845,127.4626892,105.8873143,155.4457559,86.08391332,161.472878,114.9279974,194.6220492,86.94493076,194.1915405,104.1652795
labeled-data\LipTest_COMBINED_TEST\59fe-img518.png,93.88300926,102.0127359,227.7712205,100.290701,120.5745498,84.36187845,125.7406544,109.3313841,157.5982995,86.51442204,161.0423692,115.7890149,194.6220492,88.66696563,195.4830667,109.3313841
labeled-data\LipTest_COMBINED_TEST\59fe-img530.png,93.88300926,101.5822272,230.7847815,98.99917486,122.2965846,86.51442204,124.4491282,110.6229102,158.4593169,87.8059482,160.6118605,117.5110497,196.7745928,88.66696563,197.2051015,108.0398579
labeled-data\LipTest_COMBINED_TEST\59fe-img554.png,95.17453541,103.7347708,232.5068164,100.7212097,119.2830236,89.09747435,127.0321805,102.0127359,154.1542297,91.68052666,159.7508431,106.7483318,194.6220492,92.54154409,194.6220492,99.86019229
labeled-data\LipTest_COMBINED_TEST\59fe-img559.png,97.327079,101.5822272,229.0627466,98.99917486,122.7270933,88.66696563,128.7542154,101.5822272,156.3067733,89.95849178,160.6118605,106.3178231,194.1915405,91.68052666,193.7610318,98.56866614
labeled-data\LipTest_COMBINED_TEST\59fe-img579.png,97.327079,107.1788405,230.3542728,104.5957882,123.1576021,92.54154409,127.893198,107.6093492,155.4457559,93.40256153,160.1813518,114.06698,194.1915405,95.55510512,194.6220492,108.0398579
labeled-data\LipTest_COMBINED_TEST\59fe-img582.png,97.327079,110.6229102,228.6322379,106.3178231,121.8660759,92.97205281,128.7542154,113.6364713,155.4457559,92.54154409,160.6118605,120.9551195,193.7610318,95.55510512,194.6220492,113.2059625
labeled-data\LipTest_COMBINED_TEST\59fe-img603.png,95.60504413,106.3178231,231.645799,104.1652795,120.5745498,90.81950922,127.0321805,109.3313841,154.5847385,92.54154409,161.0423692,114.06698,193.3305231,93.40256153,196.7745928,108.9008754
labeled-data\LipTest_COMBINED_TEST\59fe-img622.png,93.02199182,104.1652795,232.5068164,100.7212097,119.7135323,89.52798307,124.4491282,110.6229102,154.1542297,90.3890005,158.4593169,116.6500323,194.1915405,91.68052666,197.2051015,108.9008754
labeled-data\LipTest_COMBINED_TEST\59fe-img624.png,92.16097438,104.5957882,231.645799,100.290701,119.7135323,89.95849178,124.8796369,110.6229102,153.723721,89.52798307,159.3203344,116.6500323,193.7610318,91.25001794,196.3440841,109.3313841
labeled-data\LipTest_COMBINED_TEST\59fe-img663.png,96.46606156,103.7347708,230.3542728,98.99917486,126.1711631,97.27713999,125.7406544,97.27713999,156.7372821,99.86019229,157.1677908,101.1517184,193.7610318,98.99917486,193.3305231,98.56866614
labeled-data\LipTest_COMBINED_TEST\59fe-img686.png,96.46606156,104.1652795,226.9102031,98.99917486,124.4491282,99.42968358,124.4491282,99.42968358,155.0152472,102.0127359,155.0152472,101.5822272,190.316962,99.86019229,189.8864533,100.290701
labeled-data\LipTest_COMBINED_TEST\59fe-img697.png,95.17453541,102.4432446,231.645799,97.7076487,125.7406544,98.99917486,125.7406544,98.99917486,156.7372821,101.1517184,156.3067733,101.5822272,194.1915405,98.13815742,193.7610318,98.13815742
labeled-data\LipTest_COMBINED_TEST\59fe-img725.png,97.327079,98.99917486,228.6322379,93.83307024,127.0321805,95.1245964,126.6016718,95.1245964,156.7372821,96.84663127,156.3067733,97.7076487,192.4695056,93.83307024,192.0389969,93.83307024
labeled-data\LipTest_COMBINED_TEST\63me-img001.png,85.2728349,102.0127359,226.4796943,108.9008754,120.144041,103.7347708,120.144041,104.1652795,155.4457559,106.3178231,155.0152472,106.7483318,192.0389969,106.3178231,192.0389969,106.3178231
labeled-data\LipTest_COMBINED_TEST\63me-img038.png,86.56436105,103.7347708,224.3271507,111.9144364,120.5745498,105.0262969,120.144041,104.5957882,155.0152472,106.7483318,154.5847385,107.1788405,189.8864533,105.8873143,189.4559446,107.1788405
labeled-data\LipTest_COMBINED_TEST\63me-img046.png,86.56436105,104.1652795,226.0491856,111.9144364,118.8525149,105.4568056,118.8525149,105.4568056,152.4321949,107.1788405,152.4321949,107.6093492,190.316962,107.6093492,189.8864533,109.3313841
labeled-data\LipTest_COMBINED_TEST\63me-img100.png,90.43893951,103.7347708,219.5915549,109.3313841,121.8660759,105.4568056,121.4355672,105.4568056,155.0152472,108.0398579,154.5847385,108.0398579,187.7339097,107.6093492,187.7339097,108.0398579
labeled-data\LipTest_COMBINED_TEST\63me-img122.png,91.73046567,105.0262969,218.3000287,110.1924015,122.2965846,106.7483318,122.2965846,106.7483318,153.723721,107.6093492,153.723721,108.0398579,186.4423836,108.4703666,186.0118749,108.4703666
labeled-data\LipTest_COMBINED_TEST\63me-img138.png,92.5914831,105.8873143,218.3000287,110.6229102,123.1576021,105.0262969,122.7270933,107.6093492,154.5847385,105.8873143,154.1542297,110.6229102,186.0118749,107.1788405,186.0118749,110.1924015
labeled-data\LipTest_COMBINED_TEST\63me-img148.png,92.5914831,106.3178231,218.7305374,113.2059625,123.1576021,102.8737533,121.8660759,112.7754538,153.2932123,104.1652795,152.4321949,118.3720672,187.7339097,105.4568056,184.7203487,114.4974887
labeled-data\LipTest_COMBINED_TEST\63me-img174.png,94.31351797,109.3313841,214.4254502,111.9144364,121.4355672,102.4432446,121.0050585,117.080541,152.4321949,102.8737533,150.71016,123.5381718,184.7203487,103.304262,183.4288226,120.5246107
labeled-data\LipTest_COMBINED_TEST\63me-img188.png,93.02199182,108.0398579,217.0085025,114.4974887,121.0050585,102.8737533,119.7135323,118.8025759,151.5711774,102.8737533,151.5711774,123.9686805,187.303401,102.8737533,185.5813661,121.8161369
labeled-data\LipTest_COMBINED_TEST\63me-img201.png,93.02199182,104.1652795,221.7440984,112.3449451,121.8660759,99.42968358,121.4355672,111.053419,155.0152472,100.7212097,152.8627036,118.3720672,189.8864533,103.304262,188.1644185,115.7890149
labeled-data\LipTest_COMBINED_TEST\63me-img225.png,90.43893951,103.7347708,220.4525723,110.6229102,121.4355672,99.42968358,121.0050585,112.7754538,155.0152472,101.5822272,153.723721,120.094102,190.7474708,102.0127359,187.303401,117.5110497
labeled-data\LipTest_COMBINED_TEST\63me-img238.png,90.86944823,105.4568056,217.0085025,113.2059625,120.5745498,110.6229102,120.5745498,111.053419,154.5847385,112.7754538,153.723721,114.4974887,186.0118749,114.06698,186.0118749,114.06698
labeled-data\LipTest_COMBINED_TEST\63me-img257.png,92.16097438,108.0398579,214.4254502,115.7890149,120.5745498,102.8737533,118.8525149,117.5110497,152.0016862,104.1652795,147.2660903,124.8296979,184.7203487,106.7483318,179.5542441,119.2330846
labeled-data\LipTest_COMBINED_TEST\63me-img279.png,87.85588721,103.7347708,218.3000287,114.4974887,117.13048,100.290701,114.116919,115.7890149,149.8491426,102.4432446,147.2660903,124.8296979,185.5813661,103.7347708,182.9983138,121.3856282
labeled-data\LipTest_COMBINED_TEST\63me-img320.png,91.73046567,105.4568056,217.4390113,111.9144364,120.5745498,102.4432446,122.7270933,109.3313841,153.2932123,103.7347708,155.4457559,114.9279974,186.8728923,105.0262969,186.4423836,112.3449451
labeled-data\LipTest_COMBINED_TEST\63me-img348.png,92.16097438,106.3178231,219.5915549,109.3313841,118.8525149,99.42968358,120.5745498,111.053419,153.723721,99.86019229,151.5711774,117.5110497,186.8728923,101.1517184,185.5813661,115.3585061
labeled-data\LipTest_COMBINED_TEST\63me-img369.png,90.86944823,99.86019229,217.86952,109.3313841,120.5745498,97.7076487,118.8525149,113.2059625,155.0152472,100.290701,152.8627036,123.5381718,188.5949272,101.5822272,187.7339097,119.2330846
labeled-data\LipTest_COMBINED_TEST\63me-img372.png,85.2728349,101.1517184,220.0220636,111.4839277,116.6999713,98.13815742,111.9643754,119.6635933,152.4321949,99.86019229,149.4186339,129.5652938,188.1644185,102.4432446,187.303401,125.6907154
labeled-data\LipTest_COMBINED_TEST\63me-img408.png,93.45250054,104.1652795,218.7305374,112.3449451,121.0050585,108.0398579,120.144041,108.0398579,151.5711774,111.9144364,151.1406687,114.9279974,185.1508574,111.4839277,184.7203487,111.9144364
